,start_station_id,end_station_id,trips,mean_tripduration,station_name_start,station_latitude_start,station_longitude_start,station_name_end,station_latitude_end,station_longitude_end
0,72,72,6,1325,W 52 St & 11 Ave,40.76727216,-73.99392888,W 52 St & 11 Ave,40.76727216,-73.99392888
1,72,79,3,1532,W 52 St & 11 Ave,40.76727216,-73.99392888,Franklin St & W Broadway,40.71911552,-74.00666661
2,72,116,3,991,W 52 St & 11 Ave,40.76727216,-73.99392888,W 17 St & 8 Ave,40.74177603,-74.00149746
3,72,127,2,856,W 52 St & 11 Ave,40.76727216,-73.99392888,Barrow St & Hudson St,40.73172428,-74.00674436
4,72,128,1,1016,W 52 St & 11 Ave,40.76727216,-73.99392888,MacDougal St & Prince St,40.72710258,-74.00297088
5,72,137,2,725,W 52 St & 11 Ave,40.76727216,-73.99392888,E 56 St & Madison Ave,40.761628,-73.972924
6,72,147,2,1934,W 52 St & 11 Ave,40.76727216,-73.99392888,Greenwich St & Warren St,40.71542197,-74.01121978
7,72,150,2,1522,W 52 St & 11 Ave,40.76727216,-73.99392888,E 2 St & Avenue C,40.7208736,-73.98085795
8,72,151,1,1707,W 52 St & 11 Ave,40.76727216,-73.99392888,Cleveland Pl & Spring St,40.72210379,-73.99724901
9,72,152,1,1465,W 52 St & 11 Ave,40.76727216,-73.99392888,Warren St & Church St,40.71473993,-74.00910627
10,72,153,2,969,W 52 St & 11 Ave,40.76727216,-73.99392888,E 40 St & 5 Ave,40.75206231,-73.9816324
11,72,164,1,901,W 52 St & 11 Ave,40.76727216,-73.99392888,E 47 St & 2 Ave,40.75323098,-73.97032517
12,72,167,1,1239,W 52 St & 11 Ave,40.76727216,-73.99392888,E 39 St & 3 Ave,40.7489006,-73.97604882
13,72,168,1,932,W 52 St & 11 Ave,40.76727216,-73.99392888,W 18 St & 6 Ave,40.73971301,-73.99456405
14,72,173,17,455,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 49 St,40.76068327,-73.98452729
15,72,195,2,1832,W 52 St & 11 Ave,40.76727216,-73.99392888,Liberty St & Broadway,40.70905623,-74.01043382
16,72,212,21,945,W 52 St & 11 Ave,40.76727216,-73.99392888,W 16 St & The High Line,40.74334935,-74.00681753
17,72,223,1,512,W 52 St & 11 Ave,40.76727216,-73.99392888,W 13 St & 7 Ave,40.73781509,-73.99994661
18,72,225,3,1039,W 52 St & 11 Ave,40.76727216,-73.99392888,W 14 St & The High Line,40.74195138,-74.00803013
19,72,228,2,745,W 52 St & 11 Ave,40.76727216,-73.99392888,E 48 St & 3 Ave,40.7546011,-73.97187886
20,72,229,3,1426,W 52 St & 11 Ave,40.76727216,-73.99392888,Great Jones St,40.72743423,-73.99379025
21,72,236,2,1961,W 52 St & 11 Ave,40.76727216,-73.99392888,St Marks Pl & 2 Ave,40.7284186,-73.98713956
22,72,238,1,1092,W 52 St & 11 Ave,40.76727216,-73.99392888,Bank St & Washington St,40.7361967,-74.00859207
23,72,243,4,832,W 52 St & 11 Ave,40.76727216,-73.99392888,Fulton St & Rockwell Pl,40.68841,-73.979458
24,72,247,2,741,W 52 St & 11 Ave,40.76727216,-73.99392888,Perry St & Bleecker St,40.73535398,-74.00483091
25,72,251,2,1694,W 52 St & 11 Ave,40.76727216,-73.99392888,Mott St & Prince St,40.72317958,-73.99480012
26,72,252,3,1063,W 52 St & 11 Ave,40.76727216,-73.99392888,MacDougal St & Washington Sq,40.73226398,-73.99852205
27,72,254,1,855,W 52 St & 11 Ave,40.76727216,-73.99392888,W 11 St & 6 Ave,40.73532427,-73.99800419
28,72,257,5,1587,W 52 St & 11 Ave,40.76727216,-73.99392888,Lispenard St & Broadway,40.71939226,-74.00247214
29,72,259,4,2111,W 52 St & 11 Ave,40.76727216,-73.99392888,South St & Whitehall St,40.70122128,-74.01234218
30,72,264,1,1060,W 52 St & 11 Ave,40.76727216,-73.99392888,Maiden Ln & Pearl St,40.70706456,-74.00731853
31,72,265,2,1670,W 52 St & 11 Ave,40.76727216,-73.99392888,Stanton St & Chrystie St,40.72229346,-73.99147535
32,72,267,10,713,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 36 St,40.75097711,-73.98765428
33,72,276,1,1207,W 52 St & 11 Ave,40.76727216,-73.99392888,Duane St & Greenwich St,40.71748752,-74.0104554
34,72,280,1,1460,W 52 St & 11 Ave,40.76727216,-73.99392888,E 10 St & 5 Ave,40.73331967,-73.99510132
35,72,281,2,1492,W 52 St & 11 Ave,40.76727216,-73.99392888,Grand Army Plaza & Central Park S,40.7643971,-73.97371465
36,72,284,4,1270,W 52 St & 11 Ave,40.76727216,-73.99392888,Greenwich Ave & 8 Ave,40.73901691,-74.00263761
37,72,285,1,445,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & E 14 St,40.73454567,-73.99074142
38,72,293,3,1510,W 52 St & 11 Ave,40.76727216,-73.99392888,Lafayette St & E 8 St,40.73020661,-73.99102628
39,72,294,2,888,W 52 St & 11 Ave,40.76727216,-73.99392888,Washington Square E,40.73049393,-73.9957214
40,72,295,1,2217,W 52 St & 11 Ave,40.76727216,-73.99392888,Pike St & E Broadway,40.71406667,-73.99293911
41,72,301,2,1072,W 52 St & 11 Ave,40.76727216,-73.99392888,E 2 St & Avenue B,40.72217444,-73.98368779
42,72,304,1,2231,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & Battery Pl,40.70463334,-74.01361706
43,72,305,2,1953,W 52 St & 11 Ave,40.76727216,-73.99392888,E 58 St & 3 Ave,40.76095756,-73.96724467
44,72,307,1,1748,W 52 St & 11 Ave,40.76727216,-73.99392888,Canal St & Rutgers St,40.71427487,-73.98990025
45,72,309,1,900,W 52 St & 11 Ave,40.76727216,-73.99392888,Murray St & West St,40.7149787,-74.013012
46,72,317,1,705,W 52 St & 11 Ave,40.76727216,-73.99392888,E 6 St & Avenue B,40.72453734,-73.98185424
47,72,318,12,905,W 52 St & 11 Ave,40.76727216,-73.99392888,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874
48,72,319,1,1679,W 52 St & 11 Ave,40.76727216,-73.99392888,Fulton St & Broadway,40.711066,-74.009447
49,72,325,2,989,W 52 St & 11 Ave,40.76727216,-73.99392888,E 19 St & 3 Ave,40.73624527,-73.98473765
50,72,326,11,948,W 52 St & 11 Ave,40.76727216,-73.99392888,E 11 St & 1 Ave,40.72953837,-73.98426726
51,72,328,13,1302,W 52 St & 11 Ave,40.76727216,-73.99392888,Watts St & Greenwich St,40.72405549,-74.00965965
52,72,329,1,1348,W 52 St & 11 Ave,40.76727216,-73.99392888,Greenwich St & North Moore St,40.72015227,-74.01036501
53,72,334,8,974,W 52 St & 11 Ave,40.76727216,-73.99392888,W 20 St & 7 Ave,40.74238787,-73.99726235
54,72,335,2,378,W 52 St & 11 Ave,40.76727216,-73.99392888,Washington Pl & Broadway,40.72903917,-73.99404649
55,72,336,4,1508,W 52 St & 11 Ave,40.76727216,-73.99392888,Sullivan St & Washington Sq,40.73047747,-73.99906065
56,72,341,1,2230,W 52 St & 11 Ave,40.76727216,-73.99392888,Stanton St & Mangin St,40.71782143,-73.97628939
57,72,345,1,1601,W 52 St & 11 Ave,40.76727216,-73.99392888,W 13 St & 6 Ave,40.73649403,-73.99704374
58,72,346,5,673,W 52 St & 11 Ave,40.76727216,-73.99392888,Bank St & Hudson St,40.73652889,-74.00618026
59,72,347,4,850,W 52 St & 11 Ave,40.76727216,-73.99392888,Greenwich St & W Houston St,40.728846,-74.008591
60,72,349,1,1155,W 52 St & 11 Ave,40.76727216,-73.99392888,Rivington St & Ridge St,40.71850211,-73.98329859
61,72,352,5,574,W 52 St & 11 Ave,40.76727216,-73.99392888,W 56 St & 6 Ave,40.76340613,-73.97722479
62,72,355,1,242,W 52 St & 11 Ave,40.76727216,-73.99392888,Bayard St & Baxter St,40.71602118,-73.99974372
63,72,357,1,400,W 52 St & 11 Ave,40.76727216,-73.99392888,E 11 St & Broadway,40.73261787,-73.99158043
64,72,358,4,1935,W 52 St & 11 Ave,40.76727216,-73.99392888,Christopher St & Greenwich St,40.73291553,-74.00711384
65,72,359,8,1061,W 52 St & 11 Ave,40.76727216,-73.99392888,E 47 St & Park Ave,40.75510267,-73.97498696
66,72,362,1,877,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 37 St,40.75172632,-73.98753523
67,72,363,4,1642,W 52 St & 11 Ave,40.76727216,-73.99392888,West Thames St,40.70834698,-74.01713445
68,72,367,6,977,W 52 St & 11 Ave,40.76727216,-73.99392888,E 53 St & Lexington Ave,40.75828065,-73.97069431
69,72,368,1,1205,W 52 St & 11 Ave,40.76727216,-73.99392888,Carmine St & 6 Ave,40.73038599,-74.00214988
70,72,369,1,1725,W 52 St & 11 Ave,40.76727216,-73.99392888,Washington Pl & 6 Ave,40.73224119,-74.00026394
71,72,375,5,1443,W 52 St & 11 Ave,40.76727216,-73.99392888,Mercer St & Bleecker St S,40.72679454,-73.99695094
72,72,377,5,1622,W 52 St & 11 Ave,40.76727216,-73.99392888,6 Ave & Canal St,40.72243797,-74.00566443
73,72,379,3,592,W 52 St & 11 Ave,40.76727216,-73.99392888,W 31 St & 7 Ave,40.749156,-73.9916
74,72,380,4,208,W 52 St & 11 Ave,40.76727216,-73.99392888,W 4 St & 7 Ave S,40.73401143,-74.00293877
75,72,382,4,409,W 52 St & 11 Ave,40.76727216,-73.99392888,University Pl & E 14 St,40.73492695,-73.99200509
76,72,383,2,1559,W 52 St & 11 Ave,40.76727216,-73.99392888,Greenwich Ave & Charles St,40.735238,-74.000271
77,72,387,1,754,W 52 St & 11 Ave,40.76727216,-73.99392888,Centre St & Chambers St,40.71273266,-74.0046073
78,72,388,2,638,W 52 St & 11 Ave,40.76727216,-73.99392888,W 26 St & 10 Ave,40.74971775,-74.00295035
79,72,393,1,957,W 52 St & 11 Ave,40.76727216,-73.99392888,E 5 St & Avenue C,40.72299208,-73.97995466
80,72,401,1,1997,W 52 St & 11 Ave,40.76727216,-73.99392888,Allen St & Rivington St,40.72019576,-73.98997825
81,72,402,2,1491,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & E 22 St,40.7403432,-73.98955109
82,72,404,9,1126,W 52 St & 11 Ave,40.76727216,-73.99392888,9 Ave & W 14 St,40.7405826,-74.00550867
83,72,405,6,863,W 52 St & 11 Ave,40.76727216,-73.99392888,Washington St & Gansevoort St,40.739323,-74.008119
84,72,410,1,1899,W 52 St & 11 Ave,40.76727216,-73.99392888,Suffolk St & Stanton St,40.72066442,-73.98517977
85,72,411,4,2280,W 52 St & 11 Ave,40.76727216,-73.99392888,E 6 St & Avenue D,40.72228087,-73.97668709
86,72,422,2,1400,W 52 St & 11 Ave,40.76727216,-73.99392888,W 59 St & 10 Ave,40.770513,-73.988038
87,72,423,1,716,W 52 St & 11 Ave,40.76727216,-73.99392888,W 54 St & 9 Ave,40.76584941,-73.98690506
88,72,426,12,1586,W 52 St & 11 Ave,40.76727216,-73.99392888,West St & Chambers St,40.71754834,-74.01322069
89,72,427,1,2139,W 52 St & 11 Ave,40.76727216,-73.99392888,Bus Slip & State St,40.701907,-74.013942
90,72,428,1,2116,W 52 St & 11 Ave,40.76727216,-73.99392888,E 3 St & 1 Ave,40.72467721,-73.98783413
91,72,433,2,1520,W 52 St & 11 Ave,40.76727216,-73.99392888,old - E 13 St & Avenue A,40.72955361,-73.98057249
92,72,434,3,964,W 52 St & 11 Ave,40.76727216,-73.99392888,9 Ave & W 18 St,40.74317449,-74.00366443
93,72,435,2,1028,W 52 St & 11 Ave,40.76727216,-73.99392888,W 21 St & 6 Ave,40.74173969,-73.99415556
94,72,442,10,844,W 52 St & 11 Ave,40.76727216,-73.99392888,W 27 St & 7 Ave,40.746647,-73.993915
95,72,444,3,799,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 24 St,40.7423543,-73.98915076
96,72,446,15,751,W 52 St & 11 Ave,40.76727216,-73.99392888,W 24 St & 7 Ave,40.74487634,-73.99529885
97,72,447,23,335,W 52 St & 11 Ave,40.76727216,-73.99392888,8 Ave & W 52 St,40.76370739,-73.9851615
98,72,448,4,455,W 52 St & 11 Ave,40.76727216,-73.99392888,W 37 St & 10 Ave,40.75660359,-73.9979009
99,72,449,8,293,W 52 St & 11 Ave,40.76727216,-73.99392888,W 52 St & 9 Ave,40.76461837,-73.98789473
100,72,450,20,388,W 52 St & 11 Ave,40.76727216,-73.99392888,W 49 St & 8 Ave,40.76227205,-73.98788205
101,72,453,2,799,W 52 St & 11 Ave,40.76727216,-73.99392888,W 22 St & 8 Ave,40.74475148,-73.99915362
102,72,454,1,893,W 52 St & 11 Ave,40.76727216,-73.99392888,E 51 St & 1 Ave,40.75455731,-73.96592976
103,72,455,1,501,W 52 St & 11 Ave,40.76727216,-73.99392888,1 Ave & E 44 St,40.75001986,-73.96905301
104,72,456,2,655,W 52 St & 11 Ave,40.76727216,-73.99392888,E 53 St & Madison Ave,40.7597108,-73.97402311
105,72,457,4,471,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 58 St,40.76695317,-73.98169333
106,72,458,4,700,W 52 St & 11 Ave,40.76727216,-73.99392888,11 Ave & W 27 St,40.751396,-74.005226
107,72,459,7,860,W 52 St & 11 Ave,40.76727216,-73.99392888,W 20 St & 11 Ave,40.746745,-74.007756
108,72,461,3,1773,W 52 St & 11 Ave,40.76727216,-73.99392888,E 20 St & 2 Ave,40.73587678,-73.98205027
109,72,462,26,874,W 52 St & 11 Ave,40.76727216,-73.99392888,W 22 St & 10 Ave,40.74691959,-74.00451887
110,72,463,11,1138,W 52 St & 11 Ave,40.76727216,-73.99392888,9 Ave & W 16 St,40.74206539,-74.00443172
111,72,464,3,797,W 52 St & 11 Ave,40.76727216,-73.99392888,E 56 St & 3 Ave,40.75934501,-73.96759673
112,72,465,6,640,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 41 St,40.75513557,-73.98658032
113,72,466,4,826,W 52 St & 11 Ave,40.76727216,-73.99392888,W 25 St & 6 Ave,40.74395411,-73.99144871
114,72,468,4,775,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 56 St,40.7652654,-73.98192338
115,72,469,13,467,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 53 St,40.76344058,-73.98268129
116,72,470,2,3502,W 52 St & 11 Ave,40.76727216,-73.99392888,W 20 St & 8 Ave,40.74345335,-74.00004031
117,72,472,8,933,W 52 St & 11 Ave,40.76727216,-73.99392888,E 32 St & Park Ave,40.7457121,-73.98194829
118,72,474,2,935,W 52 St & 11 Ave,40.76727216,-73.99392888,5 Ave & E 29 St,40.7451677,-73.98683077
119,72,476,1,1487,W 52 St & 11 Ave,40.76727216,-73.99392888,E 31 St & 3 Ave,40.74394314,-73.97966069
120,72,477,3,592,W 52 St & 11 Ave,40.76727216,-73.99392888,W 41 St & 8 Ave,40.75640548,-73.9900262
121,72,478,12,316,W 52 St & 11 Ave,40.76727216,-73.99392888,11 Ave & W 41 St,40.76030096,-73.99884222
122,72,479,21,399,W 52 St & 11 Ave,40.76727216,-73.99392888,9 Ave & W 45 St,40.76019252,-73.9912551
123,72,482,1,1251,W 52 St & 11 Ave,40.76727216,-73.99392888,W 15 St & 7 Ave,40.73935542,-73.99931783
124,72,483,1,397,W 52 St & 11 Ave,40.76727216,-73.99392888,E 12 St & 3 Ave,40.73223272,-73.98889957
125,72,484,3,808,W 52 St & 11 Ave,40.76727216,-73.99392888,W 44 St & 5 Ave,40.75500254,-73.98014437
126,72,487,1,1266,W 52 St & 11 Ave,40.76727216,-73.99392888,E 20 St & FDR Drive,40.73314259,-73.97573881
127,72,488,47,456,W 52 St & 11 Ave,40.76727216,-73.99392888,W 39 St & 9 Ave,40.75645824,-73.99372222
128,72,489,3,723,W 52 St & 11 Ave,40.76727216,-73.99392888,10 Ave & W 28 St,40.75066386,-74.00176802
129,72,490,15,770,W 52 St & 11 Ave,40.76727216,-73.99392888,8 Ave & W 33 St,40.751551,-73.993934
130,72,492,5,867,W 52 St & 11 Ave,40.76727216,-73.99392888,W 33 St & 7 Ave,40.75019995,-73.99093085
131,72,493,7,691,W 52 St & 11 Ave,40.76727216,-73.99392888,W 45 St & 6 Ave,40.7568001,-73.98291153
132,72,494,14,324,W 52 St & 11 Ave,40.76727216,-73.99392888,W 26 St & 8 Ave,40.74734825,-73.99723551
133,72,495,3,255,W 52 St & 11 Ave,40.76727216,-73.99392888,W 47 St & 10 Ave,40.76269882,-73.99301222
134,72,496,2,1454,W 52 St & 11 Ave,40.76727216,-73.99392888,E 16 St & 5 Ave,40.73726186,-73.99238967
135,72,497,3,1099,W 52 St & 11 Ave,40.76727216,-73.99392888,E 17 St & Broadway,40.73704984,-73.99009296
136,72,498,6,793,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 32 St,40.74854862,-73.98808416
137,72,499,9,614,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 60 St,40.76915505,-73.98191841
138,72,500,20,421,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 51 St,40.76228826,-73.98336183
139,72,503,2,1307,W 52 St & 11 Ave,40.76727216,-73.99392888,E 20 St & Park Ave,40.73827428,-73.98751968
140,72,504,1,1181,W 52 St & 11 Ave,40.76727216,-73.99392888,1 Ave & E 16 St,40.73221853,-73.98165557
141,72,505,1,990,W 52 St & 11 Ave,40.76727216,-73.99392888,6 Ave & W 33 St,40.74901271,-73.98848395
142,72,507,7,1425,W 52 St & 11 Ave,40.76727216,-73.99392888,E 25 St & 2 Ave,40.73912601,-73.97973776
143,72,508,7,195,W 52 St & 11 Ave,40.76727216,-73.99392888,W 46 St & 11 Ave,40.76341379,-73.99667444
144,72,509,3,1411,W 52 St & 11 Ave,40.76727216,-73.99392888,9 Ave & W 22 St,40.7454973,-74.00197139
145,72,510,10,468,W 52 St & 11 Ave,40.76727216,-73.99392888,W 51 St & 6 Ave,40.7606597,-73.98042047
146,72,511,2,1150,W 52 St & 11 Ave,40.76727216,-73.99392888,E 14 St & Avenue B,40.72938685,-73.97772429
147,72,512,2,1622,W 52 St & 11 Ave,40.76727216,-73.99392888,W 29 St & 9 Ave,40.7500727,-73.99839279
148,72,513,7,419,W 52 St & 11 Ave,40.76727216,-73.99392888,W 56 St & 10 Ave,40.768254,-73.988639
149,72,514,29,318,W 52 St & 11 Ave,40.76727216,-73.99392888,12 Ave & W 40 St,40.76087502,-74.00277668
150,72,515,5,385,W 52 St & 11 Ave,40.76727216,-73.99392888,W 43 St & 10 Ave,40.76009437,-73.99461843
151,72,517,2,859,W 52 St & 11 Ave,40.76727216,-73.99392888,Pershing Square South,40.751581,-73.97791
152,72,518,1,440,W 52 St & 11 Ave,40.76727216,-73.99392888,E 39 St & 2 Ave,40.74780373,-73.9734419
153,72,519,9,838,W 52 St & 11 Ave,40.76727216,-73.99392888,Pershing Square North,40.751873,-73.977706
154,72,520,31,637,W 52 St & 11 Ave,40.76727216,-73.99392888,W 52 St & 5 Ave,40.75992262,-73.97648516
155,72,521,21,552,W 52 St & 11 Ave,40.76727216,-73.99392888,8 Ave & W 31 St N,40.75096735,-73.99444208
156,72,522,26,688,W 52 St & 11 Ave,40.76727216,-73.99392888,E 51 St & Lexington Ave,40.75714758,-73.97207836
157,72,523,8,821,W 52 St & 11 Ave,40.76727216,-73.99392888,W 38 St & 8 Ave,40.75466591,-73.99138152
158,72,524,6,642,W 52 St & 11 Ave,40.76727216,-73.99392888,W 43 St & 6 Ave,40.75527307,-73.98316936
159,72,525,11,515,W 52 St & 11 Ave,40.76727216,-73.99392888,W 34 St & 11 Ave,40.75594159,-74.0021163
160,72,528,1,1958,W 52 St & 11 Ave,40.76727216,-73.99392888,2 Ave & E 31 St,40.74290902,-73.97706058
161,72,529,21,483,W 52 St & 11 Ave,40.76727216,-73.99392888,W 42 St & 8 Ave,40.7575699,-73.99098507
162,72,533,2,691,W 52 St & 11 Ave,40.76727216,-73.99392888,Broadway & W 38 St,40.75299641,-73.98721619
163,72,537,5,1145,W 52 St & 11 Ave,40.76727216,-73.99392888,Lexington Ave & E 24 St,40.74025878,-73.98409214
164,72,538,9,664,W 52 St & 11 Ave,40.76727216,-73.99392888,E 48 St & Madison Ave,40.75666,-73.976684
165,72,540,3,1591,W 52 St & 11 Ave,40.76727216,-73.99392888,Lexington Ave & E 29 St,40.74311555,-73.98215353
166,72,546,2,2475,W 52 St & 11 Ave,40.76727216,-73.99392888,E 30 St & Park Ave S,40.74444921,-73.98303529
167,72,2003,3,1833,W 52 St & 11 Ave,40.76727216,-73.99392888,1 Ave & E 18 St,40.73381219,-73.98054421
168,72,2006,2,622,W 52 St & 11 Ave,40.76727216,-73.99392888,Central Park S & 6 Ave,40.76590936,-73.97634151
169,72,2008,2,1903,W 52 St & 11 Ave,40.76727216,-73.99392888,Little West St & 1 Pl,40.70569254,-74.01677685
170,72,2012,2,1165,W 52 St & 11 Ave,40.76727216,-73.99392888,E 27 St & 1 Ave,40.739445,-73.976806
171,72,2017,1,1059,W 52 St & 11 Ave,40.76727216,-73.99392888,E 43 St & 2 Ave,40.75022392,-73.97121414
172,72,2021,3,557,W 52 St & 11 Ave,40.76727216,-73.99392888,W 45 St & 8 Ave,40.75929124,-73.98859651
173,72,2023,4,759,W 52 St & 11 Ave,40.76727216,-73.99392888,E 55 St & Lexington Ave,40.75968085,-73.97031366
174,72,3002,1,1747,W 52 St & 11 Ave,40.76727216,-73.99392888,South End Ave & Liberty St,40.711512,-74.015756
175,79,72,3,1465,Franklin St & W Broadway,40.71911552,-74.00666661,W 52 St & 11 Ave,40.76727216,-73.99392888
176,79,79,9,779,Franklin St & W Broadway,40.71911552,-74.00666661,Franklin St & W Broadway,40.71911552,-74.00666661
177,79,82,3,384,Franklin St & W Broadway,40.71911552,-74.00666661,St James Pl & Pearl St,40.71117416,-74.00016545
178,79,116,1,1210,Franklin St & W Broadway,40.71911552,-74.00666661,W 17 St & 8 Ave,40.74177603,-74.00149746
179,79,127,3,1046,Franklin St & W Broadway,40.71911552,-74.00666661,Barrow St & Hudson St,40.73172428,-74.00674436
180,79,128,9,469,Franklin St & W Broadway,40.71911552,-74.00666661,MacDougal St & Prince St,40.72710258,-74.00297088
181,79,137,1,1918,Franklin St & W Broadway,40.71911552,-74.00666661,E 56 St & Madison Ave,40.761628,-73.972924
182,79,146,28,189,Franklin St & W Broadway,40.71911552,-74.00666661,Hudson St & Reade St,40.71625008,-74.0091059
183,79,147,23,254,Franklin St & W Broadway,40.71911552,-74.00666661,Greenwich St & Warren St,40.71542197,-74.01121978
184,79,151,11,466,Franklin St & W Broadway,40.71911552,-74.00666661,Cleveland Pl & Spring St,40.72210379,-73.99724901
185,79,152,14,240,Franklin St & W Broadway,40.71911552,-74.00666661,Warren St & Church St,40.71473993,-74.00910627
186,79,153,1,1572,Franklin St & W Broadway,40.71911552,-74.00666661,E 40 St & 5 Ave,40.75206231,-73.9816324
187,79,161,7,628,Franklin St & W Broadway,40.71911552,-74.00666661,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
188,79,195,7,548,Franklin St & W Broadway,40.71911552,-74.00666661,Liberty St & Broadway,40.70905623,-74.01043382
189,79,216,1,1137,Franklin St & W Broadway,40.71911552,-74.00666661,Columbia Heights & Cranberry St,40.70037867,-73.99548059
190,79,217,2,2625,Franklin St & W Broadway,40.71911552,-74.00666661,Old Fulton St,40.70277159,-73.99383605
191,79,224,3,1540,Franklin St & W Broadway,40.71911552,-74.00666661,Spruce St & Nassau St,40.71146364,-74.00552427
192,79,229,1,580,Franklin St & W Broadway,40.71911552,-74.00666661,Great Jones St,40.72743423,-73.99379025
193,79,236,1,806,Franklin St & W Broadway,40.71911552,-74.00666661,St Marks Pl & 2 Ave,40.7284186,-73.98713956
194,79,237,4,812,Franklin St & W Broadway,40.71911552,-74.00666661,E 11 St & 2 Ave,40.73047309,-73.98672378
195,79,238,3,603,Franklin St & W Broadway,40.71911552,-74.00666661,Bank St & Washington St,40.7361967,-74.00859207
196,79,242,1,1953,Franklin St & W Broadway,40.71911552,-74.00666661,Carlton Ave & Flushing Ave,40.697787,-73.973736
197,79,247,1,908,Franklin St & W Broadway,40.71911552,-74.00666661,Perry St & Bleecker St,40.73535398,-74.00483091
198,79,248,1,171,Franklin St & W Broadway,40.71911552,-74.00666661,Laight St & Hudson St,40.72185379,-74.00771779
199,79,249,3,267,Franklin St & W Broadway,40.71911552,-74.00666661,Harrison St & Hudson St,40.71870987,-74.0090009
200,79,251,5,596,Franklin St & W Broadway,40.71911552,-74.00666661,Mott St & Prince St,40.72317958,-73.99480012
201,79,252,4,662,Franklin St & W Broadway,40.71911552,-74.00666661,MacDougal St & Washington Sq,40.73226398,-73.99852205
202,79,254,1,627,Franklin St & W Broadway,40.71911552,-74.00666661,W 11 St & 6 Ave,40.73532427,-73.99800419
203,79,257,23,194,Franklin St & W Broadway,40.71911552,-74.00666661,Lispenard St & Broadway,40.71939226,-74.00247214
204,79,262,1,198073,Franklin St & W Broadway,40.71911552,-74.00666661,Washington Park,40.6917823,-73.9737299
205,79,264,4,610,Franklin St & W Broadway,40.71911552,-74.00666661,Maiden Ln & Pearl St,40.70706456,-74.00731853
206,79,265,1,775,Franklin St & W Broadway,40.71911552,-74.00666661,Stanton St & Chrystie St,40.72229346,-73.99147535
207,79,268,6,325,Franklin St & W Broadway,40.71911552,-74.00666661,Howard St & Centre St,40.71910537,-73.99973337
208,79,276,11,251,Franklin St & W Broadway,40.71911552,-74.00666661,Duane St & Greenwich St,40.71748752,-74.0104554
209,79,280,2,963,Franklin St & W Broadway,40.71911552,-74.00666661,E 10 St & 5 Ave,40.73331967,-73.99510132
210,79,284,3,960,Franklin St & W Broadway,40.71911552,-74.00666661,Greenwich Ave & 8 Ave,40.73901691,-74.00263761
211,79,285,1,724,Franklin St & W Broadway,40.71911552,-74.00666661,Broadway & E 14 St,40.73454567,-73.99074142
212,79,291,2,658,Franklin St & W Broadway,40.71911552,-74.00666661,Madison St & Montgomery St,40.713126,-73.984844
213,79,293,2,1009,Franklin St & W Broadway,40.71911552,-74.00666661,Lafayette St & E 8 St,40.73020661,-73.99102628
214,79,294,4,566,Franklin St & W Broadway,40.71911552,-74.00666661,Washington Square E,40.73049393,-73.9957214
215,79,295,4,600,Franklin St & W Broadway,40.71911552,-74.00666661,Pike St & E Broadway,40.71406667,-73.99293911
216,79,301,1,1085,Franklin St & W Broadway,40.71911552,-74.00666661,E 2 St & Avenue B,40.72217444,-73.98368779
217,79,303,8,337,Franklin St & W Broadway,40.71911552,-74.00666661,Mercer St & Spring St,40.72362738,-73.99949601
218,79,304,1,1455,Franklin St & W Broadway,40.71911552,-74.00666661,Broadway & Battery Pl,40.70463334,-74.01361706
219,79,306,2,601,Franklin St & W Broadway,40.71911552,-74.00666661,Cliff St & Fulton St_1,40.70823502,-74.00530063
220,79,307,4,640,Franklin St & W Broadway,40.71911552,-74.00666661,Canal St & Rutgers St,40.71427487,-73.98990025
221,79,308,5,403,Franklin St & W Broadway,40.71911552,-74.00666661,St James Pl & Oliver St,40.71307916,-73.99851193
222,79,309,15,255,Franklin St & W Broadway,40.71911552,-74.00666661,Murray St & West St,40.7149787,-74.013012
223,79,312,3,1224,Franklin St & W Broadway,40.71911552,-74.00666661,Allen St & Stanton St,40.722055,-73.989111
224,79,316,2,453,Franklin St & W Broadway,40.71911552,-74.00666661,Fulton St & William St,40.70955958,-74.00653609
225,79,318,4,1439,Franklin St & W Broadway,40.71911552,-74.00666661,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874
226,79,319,8,360,Franklin St & W Broadway,40.71911552,-74.00666661,Fulton St & Broadway,40.711066,-74.009447
